ID_Venda,Data_Venda,ID_Cliente,Nome_Cliente,Email_Cliente,País,Categoria_Produto,Produto,Preço_Unitário,Quantidade,Total_Venda
136,2020-08-16 07:18:20,9eea1d01-405c-4b7e-9a31-21ae2563ad48,Valérie Michel-Leroy,valérie.michel-leroy@outlook.com,Allemagne,Acessórios,Carregador USB-C,25.0,4,100.0
137,2020-07-17 20:17:34,d1c95b92-88fc-4e85-b9d2-e5c33eebb053,Arthur Meyers,arthur.meyers@gmail.com,Mauritius,Acessórios,Fone de Ouvido Bluetooth,50.0,3,150.0
138,2022-05-13 02:12:38,c8bf6071-cdd0-4de2-9fe3-b51117d3f5eb,Fredo Abba-Dulbecco,fredo.abba-dulbecco@yahoo.com,Kazakhstan,Acessórios,Fone de Ouvido Bluetooth,50.0,4,200.0
139,2020-08-18 14:40:54,e4a5ae03-e6d3-4743-9ed5-a534468e14e4,Günter Junck-Dussen van,günter.van@yahoo.com,Republik Korea,Acessórios,Carregador USB-C,25.0,5,125.0
140,2021-10-07 00:20:33,3902904f-632c-466b-bdc5-cf92c513be82,Aaron Pineda,aaron.pineda@yahoo.com,Congo,Celulares,OnePlus 10 Pro,750.0,1,750.0
141,2019-11-20 01:53:44,da2ff28f-0ba2-4f8f-b881-03e6c9ba963a,Maxi Villalonga Llanos,maxi.llanos@yahoo.com,Líbano,Acessórios,Protetor de tela de vidro,10.0,5,50.0
142,2022-10-06 21:15:07,47363203-41d1-4451-b0cc-8f3ae539b0fa,Felicitas Henk MBA.,felicitas.mba.@gmail.com,Bahamas,Acessórios,Smartwatch,150.0,2,300.0
143,2020-01-01 06:47:45,689fe399-e855-4ad1-8861-465b2d20b791,Fabio Majorana,fabio.majorana@outlook.com,Madagascar,Celulares,iPhone 13,850.0,2,1700.0
144,2022-04-26 07:35:22,c8bf6071-cdd0-4de2-9fe3-b51117d3f5eb,Fredo Abba-Dulbecco,fredo.abba-dulbecco@yahoo.com,Kazakhstan,Acessórios,Carregador USB-C,25.0,3,75.0
145,2019-09-12 02:34:29,2ec66f2d-42f3-450a-b78b-add9c678982c,Anouk Rousset,anouk.rousset@outlook.com,Samoa,Celulares,OnePlus 10 Pro,750.0,4,3000.0
146,2020-08-26 16:34:34,22377fef-ef51-4799-b617-59b13b25fa2c,Lupita Agustina Rosado Márquez,lupita.márquez@outlook.com,Nueva Zelandia,Celulares,Samsung Galaxy S22,799.0,3,2397.0
147,2024-09-26 16:45:29,c8bf6071-cdd0-4de2-9fe3-b51117d3f5eb,Fredo Abba-Dulbecco,fredo.abba-dulbecco@yahoo.com,Kazakhstan,Acessórios,Smartwatch,150.0,3,450.0
148,2019-02-13 11:53:27,f7754c5f-0add-424d-b830-a38240749b55,Diogo Nascimento,diogo.nascimento@yahoo.com,Suíça,Celulares,iPhone 13,850.0,2,1700.0
149,2019-09-06 12:59:00,9324fd47-4261-4f73-8e74-a3cac6127a2e,Reni Schuchhardt,reni.schuchhardt@outlook.com,Suriname,Celulares,OnePlus 10 Pro,750.0,5,3750.0
150,2021-06-04 13:05:43,57e8bdeb-4555-4e9f-b734-8b0151d2934a,Melissa Sá,melissa.sá@gmail.com,Bósnia e Herzegovina,Acessórios,Power Bank 10000mAh,30.0,1,30.0
151,2021-10-08 16:47:16,5d6f8a46-d681-48ff-8b7d-da1d098acb68,Kristin Gierschner,kristin.gierschner@yahoo.com,Botsuana,Celulares,iPhone 13,850.0,1,850.0
152,2021-02-15 01:44:07,e760a987-2765-42cd-ab21-b337f72d08aa,Елизавета Альбертовна Карпова,елизавета.карпова@outlook.com,Фиджи,Acessórios,Protetor de tela de vidro,10.0,5,50.0
153,2023-04-27 14:26:33,57380d53-17f1-4241-9c6d-76a996fd5d86,Noah Coelho,noah.coelho@hotmail.com,Peru,Celulares,Google Pixel 6,699.0,1,699.0
154,2022-08-02 17:10:17,e760a987-2765-42cd-ab21-b337f72d08aa,Елизавета Альбертовна Карпова,елизавета.карпова@outlook.com,Фиджи,Celulares,OnePlus 10 Pro,750.0,4,3000.0
155,2019-04-01 13:48:56,8136a5f4-f239-4abd-8cc6-382e15853ee3,Letícia da Rocha,letícia.rocha@outlook.com,Ilhas Heard e McDonald,Celulares,Xiaomi 12,599.0,5,2995.0
156,2021-07-04 07:58:21,da2ff28f-0ba2-4f8f-b881-03e6c9ba963a,Maxi Villalonga Llanos,maxi.llanos@yahoo.com,Líbano,Celulares,Xiaomi 12,599.0,3,1797.0
157,2024-10-01 22:02:32,decf5359-2b75-43ae-bc8d-1b505adae777,Isaque Pires,isaque.pires@outlook.com,Nova Caledónia,Acessórios,Carregador USB-C,25.0,3,75.0
158,2022-05-26 14:00:30,3f628c2f-1739-4df5-bb2a-c3a2baf6570c,André Leclercq,andré.leclercq@outlook.com,Costa Rica,Acessórios,Power Bank 10000mAh,30.0,4,120.0
159,2021-03-09 08:30:34,2ec54ace-8dd2-4e8f-a32d-1b91bb98bc04,Dott. Annetta Castioni,dott..castioni@hotmail.com,Palestina,Acessórios,Power Bank 10000mAh,30.0,5,150.0
160,2020-06-18 00:09:51,cf7e4c13-4f71-4166-9281-49e341d695d3,Семенов Семен Терентьевич,семенов.терентьевич@hotmail.com,Буркина-Фасо,Celulares,iPhone 13,850.0,2,1700.0
161,2022-03-24 14:04:22,fa7c8d28-4504-49cc-a9df-bcebb3e3a174,William Matias,william.matias@hotmail.com,Zimbabué,Acessórios,Smartwatch,150.0,2,300.0
162,2022-08-24 13:48:22,7614631e-c909-429f-a6a5-d9a6a777f164,Hans-Joachim Eimer,hans-joachim.eimer@gmail.com,Papua-Neuguinea,Acessórios,Capa de Silicone,15.0,2,30.0
163,2023-02-11 16:16:47,82d9cbba-81f6-4204-b3c4-fca7f6fc5c53,Bianca Fernandes,bianca.fernandes@gmail.com,Moçambique,Acessórios,Power Bank 10000mAh,30.0,4,120.0
164,2019-01-03 19:56:11,ce146c5c-bc44-4e46-a629-edf93a57eb33,Dr. Imelda Rohleder B.Eng.,dr..b.eng.@gmail.com,Tansania,Acessórios,Carregador USB-C,25.0,2,50.0
165,2020-05-11 19:56:03,01c4fc4b-6c60-4a4f-a939-6469d6e77554,Silvestro Comisso,silvestro.comisso@hotmail.com,Haiti,Celulares,iPhone 13,850.0,2,1700.0
166,2021-11-30 07:06:50,7614631e-c909-429f-a6a5-d9a6a777f164,Hans-Joachim Eimer,hans-joachim.eimer@gmail.com,Papua-Neuguinea,Celulares,Samsung Galaxy S22,799.0,5,3995.0
167,2020-06-13 04:16:57,9eea1d01-405c-4b7e-9a31-21ae2563ad48,Valérie Michel-Leroy,valérie.michel-leroy@outlook.com,Allemagne,Celulares,Xiaomi 12,599.0,4,2396.0
168,2022-05-17 08:12:11,f70af145-77db-419d-8311-1c7c560bbfb7,Фёкла Николаевна Дорофеева,фёкла.дорофеева@gmail.com,Албания,Acessórios,Capa de Silicone,15.0,5,75.0
169,2021-03-03 14:49:34,5d6f8a46-d681-48ff-8b7d-da1d098acb68,Kristin Gierschner,kristin.gierschner@yahoo.com,Botsuana,Celulares,Xiaomi 12,599.0,2,1198.0
170,2023-05-09 11:54:51,ea4e7403-584a-48e5-8c8e-c55864d0b6ae,Aurelia Blanco-Lucena,aurelia.blanco-lucena@outlook.com,Kuwait,Acessórios,Power Bank 10000mAh,30.0,5,150.0
171,2022-08-24 16:29:13,3902904f-632c-466b-bdc5-cf92c513be82,Aaron Pineda,aaron.pineda@yahoo.com,Congo,Celulares,OnePlus 10 Pro,750.0,3,2250.0
172,2022-07-23 23:03:37,7a697f84-5572-42fa-bfbd-714835c93663,Nuno de Baptista,nuno.baptista@outlook.com,São Vicente e Granadinas,Celulares,Samsung Galaxy S22,799.0,5,3995.0
173,2019-08-09 13:39:04,5d6f8a46-d681-48ff-8b7d-da1d098acb68,Kristin Gierschner,kristin.gierschner@yahoo.com,Botsuana,Acessórios,Fone de Ouvido Bluetooth,50.0,2,100.0
174,2024-02-25 04:59:10,ad1ecfba-571a-486e-82a6-cd750315806e,Maite Arias Blanco,maite.blanco@gmail.com,Chad,Acessórios,Protetor de tela de vidro,10.0,2,20.0
175,2019-05-25 00:27:14,f7754c5f-0add-424d-b830-a38240749b55,Diogo Nascimento,diogo.nascimento@yahoo.com,Suíça,Celulares,Xiaomi 12,599.0,3,1797.0
176,2022-06-10 15:43:48,22377fef-ef51-4799-b617-59b13b25fa2c,Lupita Agustina Rosado Márquez,lupita.márquez@outlook.com,Nueva Zelandia,Celulares,Samsung Galaxy S22,799.0,3,2397.0
177,2022-08-20 02:01:34,2921ffa8-6a13-422a-a5ee-2a1550c2a0d4,Arnaude du Raynaud,arnaude.raynaud@hotmail.com,Guadeloupe,Acessórios,Capa de Silicone,15.0,1,15.0
178,2020-02-25 12:10:40,55a95822-f193-4d80-867c-6a0a30a15d9b,Candelaria Casal España,candelaria.españa@gmail.com,Sudán del Sur,Celulares,iPhone 13,850.0,2,1700.0
179,2021-07-09 05:11:13,2d67aadc-0889-47b6-a5ef-77725eaf164a,Jill Smith,jill.smith@hotmail.com,Jamaica,Acessórios,Power Bank 10000mAh,30.0,1,30.0
180,2022-07-20 06:00:28,79988373-816a-49c6-98f8-4c32d49226b8,Macaria Donoso Agudo,macaria.agudo@yahoo.com,Maldivas,Celulares,Google Pixel 6,699.0,1,699.0
181,2022-06-10 00:49:38,d1c95b92-88fc-4e85-b9d2-e5c33eebb053,Arthur Meyers,arthur.meyers@gmail.com,Mauritius,Celulares,OnePlus 10 Pro,750.0,3,2250.0
182,2023-06-16 23:03:00,9aad8dc4-3800-447e-8bd4-10a95030beb6,Georges Thibault,georges.thibault@gmail.com,Laos,Celulares,Google Pixel 6,699.0,1,699.0
183,2023-12-15 05:16:02,ea4e7403-584a-48e5-8c8e-c55864d0b6ae,Aurelia Blanco-Lucena,aurelia.blanco-lucena@outlook.com,Kuwait,Acessórios,Protetor de tela de vidro,10.0,3,30.0
184,2024-03-08 05:44:48,6b48bd48-a303-4228-a878-7f2fa3b3411f,Univ.Prof. Aloisia Scheibe B.Sc.,univ.prof..b.sc.@yahoo.com,Kroatien,Acessórios,Protetor de tela de vidro,10.0,2,20.0
185,2023-04-15 17:57:08,d7a53545-7e87-4c72-b28a-9ce8823d9e45,Ярослав Жанович Рогов,ярослав.рогов@gmail.com,Греция,Acessórios,Carregador USB-C,25.0,1,25.0
186,2024-07-05 18:51:45,bd6c0668-ada6-454f-9e48-1707550eb96c,Edgar do Magalhães,edgar.magalhães@gmail.com,França,Celulares,Xiaomi 12,599.0,1,599.0
187,2021-12-29 02:02:50,83631ff3-e53b-45f0-9908-8dd7b6178934,Bryan Correia,bryan.correia@outlook.com,Irão,Acessórios,Power Bank 10000mAh,30.0,3,90.0
188,2023-08-08 13:22:46,9ed5b99c-1b4a-4e6c-a442-375e5c019f83,Davi Cirino,davi.cirino@gmail.com,Tailândia,Acessórios,Fone de Ouvido Bluetooth,50.0,4,200.0
189,2020-05-29 18:56:53,83631ff3-e53b-45f0-9908-8dd7b6178934,Bryan Correia,bryan.correia@outlook.com,Irão,Acessórios,Protetor de tela de vidro,10.0,5,50.0
190,2019-09-04 14:40:00,9aad8dc4-3800-447e-8bd4-10a95030beb6,Georges Thibault,georges.thibault@gmail.com,Laos,Acessórios,Smartwatch,150.0,4,600.0
191,2020-03-17 23:15:56,bd6c0668-ada6-454f-9e48-1707550eb96c,Edgar do Magalhães,edgar.magalhães@gmail.com,França,Celulares,Google Pixel 6,699.0,1,699.0
192,2021-09-04 15:20:02,2ba4cf89-ed00-4e0e-862b-7771135cb475,Aimee Ward,aimee.ward@yahoo.com,Guyana,Acessórios,Smartwatch,150.0,3,450.0
193,2023-11-21 08:16:06,55a95822-f193-4d80-867c-6a0a30a15d9b,Candelaria Casal España,candelaria.españa@gmail.com,Sudán del Sur,Celulares,Google Pixel 6,699.0,3,2097.0
194,2019-08-10 10:34:28,2b503cb1-6b42-4535-93f8-89a121809fea,William Wolf,william.wolf@outlook.com,Bulgaria,Celulares,Xiaomi 12,599.0,5,2995.0
195,2024-12-30 01:12:02,d1b18a23-7a64-4231-abb0-44cd8dbd2975,Bettina Ferretti,bettina.ferretti@yahoo.com,Angola,Celulares,Google Pixel 6,699.0,5,3495.0
196,2023-05-30 20:32:06,678f8653-3f48-49aa-9d00-a7eb7c6071a0,Jeffrey Holmes,jeffrey.holmes@hotmail.com,Saint Kitts and Nevis,Acessórios,Protetor de tela de vidro,10.0,1,10.0
197,2020-03-25 00:21:28,3902904f-632c-466b-bdc5-cf92c513be82,Aaron Pineda,aaron.pineda@yahoo.com,Congo,Acessórios,Power Bank 10000mAh,30.0,3,90.0
198,2019-05-20 07:43:17,2d67aadc-0889-47b6-a5ef-77725eaf164a,Jill Smith,jill.smith@hotmail.com,Jamaica,Celulares,Samsung Galaxy S22,799.0,5,3995.0
199,2021-10-08 17:14:31,9aad8dc4-3800-447e-8bd4-10a95030beb6,Georges Thibault,georges.thibault@gmail.com,Laos,Acessórios,Capa de Silicone,15.0,3,45.0
200,2021-04-27 19:39:44,7a697f84-5572-42fa-bfbd-714835c93663,Nuno de Baptista,nuno.baptista@outlook.com,São Vicente e Granadinas,Celulares,iPhone 13,850.0,1,850.0
201,2019-03-05 10:18:53,01c4fc4b-6c60-4a4f-a939-6469d6e77554,Silvestro Comisso,silvestro.comisso@hotmail.com,Haiti,Celulares,iPhone 13,850.0,4,3400.0
202,2024-11-18 16:47:17,cfd4765f-1f16-4ce7-9cd8-ab383d89219a,Maria Eduarda Cassiano,maria.cassiano@outlook.com,Malta,Celulares,Samsung Galaxy S22,799.0,2,1598.0
203,2019-06-10 20:40:44,689fe399-e855-4ad1-8861-465b2d20b791,Fabio Majorana,fabio.majorana@outlook.com,Madagascar,Celulares,iPhone 13,850.0,1,850.0
204,2022-05-28 23:09:46,e33f7bf8-2bee-4285-8641-688ed6bcd0fb,Miguel Knappe,miguel.knappe@hotmail.com,Türkei,Celulares,OnePlus 10 Pro,750.0,3,2250.0
205,2020-04-21 09:12:34,2ba4cf89-ed00-4e0e-862b-7771135cb475,Aimee Ward,aimee.ward@yahoo.com,Guyana,Celulares,Xiaomi 12,599.0,3,1797.0
206,2019-10-13 04:11:06,aee36ae8-f3c4-4491-a348-804753167095,Bryan Viana,bryan.viana@outlook.com,Porto Rico,Acessórios,Carregador USB-C,25.0,2,50.0
207,2024-02-21 20:09:26,3902904f-632c-466b-bdc5-cf92c513be82,Aaron Pineda,aaron.pineda@yahoo.com,Congo,Celulares,Google Pixel 6,699.0,5,3495.0
208,2020-05-28 22:10:56,cf7e4c13-4f71-4166-9281-49e341d695d3,Семенов Семен Терентьевич,семенов.терентьевич@hotmail.com,Буркина-Фасо,Celulares,OnePlus 10 Pro,750.0,4,3000.0
209,2024-07-14 05:11:29,f69c86d6-e891-445c-b393-f9c0dba50ce0,Елисеев Валерьян Викторович,елисеев.викторович@hotmail.com,ОАЭ,Acessórios,Fone de Ouvido Bluetooth,50.0,5,250.0
210,2019-03-27 02:33:52,72ae9023-37c2-44d4-89d7-27e8a92b6c64,Petra Leal,petra.leal@outlook.com,Cazaquistão,Celulares,OnePlus 10 Pro,750.0,5,3750.0
211,2020-11-03 23:37:59,00923db7-cced-49e5-abf6-d9a4ed56afe9,Dott. Ettore Zabarella,dott..zabarella@yahoo.com,Israele,Acessórios,Protetor de tela de vidro,10.0,4,40.0
212,2021-12-28 22:00:16,89a27afa-515f-471f-bcf7-525fefbf0879,Dimitri Junken,dimitri.junken@yahoo.com,San Marino,Acessórios,Capa de Silicone,15.0,2,30.0
213,2021-05-09 01:28:19,82d9cbba-81f6-4204-b3c4-fca7f6fc5c53,Bianca Fernandes,bianca.fernandes@gmail.com,Moçambique,Acessórios,Protetor de tela de vidro,10.0,4,40.0
214,2021-09-08 16:34:22,3f628c2f-1739-4df5-bb2a-c3a2baf6570c,André Leclercq,andré.leclercq@outlook.com,Costa Rica,Acessórios,Carregador USB-C,25.0,5,125.0
215,2022-11-05 06:51:53,2ec54ace-8dd2-4e8f-a32d-1b91bb98bc04,Dott. Annetta Castioni,dott..castioni@hotmail.com,Palestina,Celulares,iPhone 13,850.0,3,2550.0
216,2022-08-11 05:29:56,18db1e5b-75f2-4688-bfab-4b8d6242d602,Srta. Catarina Castro,srta..castro@outlook.com,Territórios Austrais Franceses,Celulares,Google Pixel 6,699.0,5,3495.0
217,2023-01-19 08:06:50,0e8a7d3c-d5f6-4360-a792-9292c1c07c7b,Tecla Jaume,tecla.jaume@gmail.com,Guinea Bissau,Celulares,OnePlus 10 Pro,750.0,2,1500.0
218,2020-07-12 13:25:13,22377fef-ef51-4799-b617-59b13b25fa2c,Lupita Agustina Rosado Márquez,lupita.márquez@outlook.com,Nueva Zelandia,Celulares,Xiaomi 12,599.0,3,1797.0
219,2019-12-04 00:57:06,36d50921-b141-4672-a6f5-c18d65201f2e,Samuel Monteiro,samuel.monteiro@yahoo.com,Timor Leste,Acessórios,Fone de Ouvido Bluetooth,50.0,2,100.0
220,2022-10-13 19:53:09,d4ba1379-3d5d-45be-82ea-c1cd6fae42de,Erika Matos,erika.matos@outlook.com,Clipperton Island,Celulares,iPhone 13,850.0,5,4250.0
221,2024-09-14 16:49:52,8e3d2a70-80b1-4431-a2db-5c3c46d2b6e0,Nathalie-Geneviève Garnier,nathalie-geneviève.garnier@outlook.com,Arabie saoudite,Celulares,Samsung Galaxy S22,799.0,5,3995.0
222,2022-09-06 02:55:29,ef19c87a-b603-43db-a65b-d81b0e9e1d8e,Prof. Gabor Schuster B.A.,prof..b.a.@yahoo.com,China,Acessórios,Smartwatch,150.0,5,750.0
223,2023-12-09 20:22:20,7ce54e24-0bac-4075-a88d-7bc1a9e44e1d,Lia Holzapfel,lia.holzapfel@outlook.com,Kongo,Celulares,OnePlus 10 Pro,750.0,4,3000.0
224,2022-11-01 14:40:35,83bae745-2f38-46af-92f9-860922f5d562,Наумова Людмила Валериевна,наумова.валериевна@outlook.com,Сирия,Celulares,OnePlus 10 Pro,750.0,5,3750.0
225,2019-05-02 13:24:07,3902904f-632c-466b-bdc5-cf92c513be82,Aaron Pineda,aaron.pineda@yahoo.com,Congo,Acessórios,Carregador USB-C,25.0,2,50.0
226,2021-03-30 17:12:33,79988373-816a-49c6-98f8-4c32d49226b8,Macaria Donoso Agudo,macaria.agudo@yahoo.com,Maldivas,Celulares,Samsung Galaxy S22,799.0,3,2397.0
227,2024-07-20 17:05:15,f70af145-77db-419d-8311-1c7c560bbfb7,Фёкла Николаевна Дорофеева,фёкла.дорофеева@gmail.com,Албания,Celulares,Google Pixel 6,699.0,5,3495.0
228,2021-08-29 05:37:34,7a3a3be2-6a33-4d77-bddb-d79f7aa63b73,Antonina Armellini,antonina.armellini@gmail.com,Antartide (territori a sud del 60° parallelo),Celulares,Samsung Galaxy S22,799.0,4,3196.0
229,2021-04-13 15:21:52,0a3dbb2e-ddd5-47d1-8bb8-f71e248dfad4,Charles-Hugues Pelletier,charles-hugues.pelletier@outlook.com,Guinée,Celulares,Google Pixel 6,699.0,1,699.0
230,2019-08-23 05:21:05,9ed5b99c-1b4a-4e6c-a442-375e5c019f83,Davi Cirino,davi.cirino@gmail.com,Tailândia,Celulares,OnePlus 10 Pro,750.0,5,3750.0
231,2021-06-26 19:42:11,c5dcc9f2-a6ec-40d1-826d-2d86913b6456,Nicole Mitchell,nicole.mitchell@yahoo.com,Saint Martin,Celulares,Samsung Galaxy S22,799.0,3,2397.0
232,2020-07-15 03:58:31,9ed5b99c-1b4a-4e6c-a442-375e5c019f83,Davi Cirino,davi.cirino@gmail.com,Tailândia,Acessórios,Carregador USB-C,25.0,2,50.0
233,2020-07-28 15:10:13,30b7926d-6c8e-43cd-8785-6d9dc5dee8d7,Anja Hesse-Beckmann,anja.hesse-beckmann@outlook.com,Schweiz,Celulares,iPhone 13,850.0,1,850.0
234,2023-01-01 01:17:56,204ee930-9d72-43fa-ba09-1da0327ef074,Tadeo Barreda Cabello,tadeo.cabello@hotmail.com,Bolivia,Acessórios,Carregador USB-C,25.0,1,25.0
235,2022-10-19 22:56:19,7d462162-0d32-4806-a3fa-579d62dacee6,Jared Sanders,jared.sanders@hotmail.com,Jamaica,Acessórios,Power Bank 10000mAh,30.0,5,150.0
236,2024-01-29 18:49:29,6e6ec7e8-3666-44cc-858e-d2fcdb913b1f,Moisés Doménech Toro,moisés.toro@gmail.com,Cabo Verde,Acessórios,Smartwatch,150.0,3,450.0
237,2020-11-14 10:59:02,0e8a7d3c-d5f6-4360-a792-9292c1c07c7b,Tecla Jaume,tecla.jaume@gmail.com,Guinea Bissau,Celulares,Google Pixel 6,699.0,3,2097.0
238,2020-09-01 05:57:44,47363203-41d1-4451-b0cc-8f3ae539b0fa,Felicitas Henk MBA.,felicitas.mba.@gmail.com,Bahamas,Acessórios,Protetor de tela de vidro,10.0,5,50.0
239,2023-05-16 22:27:16,95c7bdd6-3d09-44c4-82cd-9045d77f0a04,Pía Raya Romero,pía.romero@yahoo.com,Vanuatu,Celulares,Google Pixel 6,699.0,5,3495.0
240,2019-06-06 13:15:35,87b77ab0-b336-4fee-8780-378210c6ca8d,Carrie Carter,carrie.carter@yahoo.com,El Salvador,Acessórios,Protetor de tela de vidro,10.0,5,50.0
241,2021-01-12 05:57:52,e760a987-2765-42cd-ab21-b337f72d08aa,Елизавета Альбертовна Карпова,елизавета.карпова@outlook.com,Фиджи,Acessórios,Capa de Silicone,15.0,2,30.0
242,2021-03-31 04:50:47,fa47a10a-5e94-4ad8-b5a6-ae69940a1c75,Élisabeth Robert,élisabeth.robert@hotmail.com,Algérie,Acessórios,Fone de Ouvido Bluetooth,50.0,3,150.0
243,2024-05-22 00:35:34,9eea1d01-405c-4b7e-9a31-21ae2563ad48,Valérie Michel-Leroy,valérie.michel-leroy@outlook.com,Allemagne,Acessórios,Capa de Silicone,15.0,5,75.0
244,2020-12-17 23:09:34,fa7c8d28-4504-49cc-a9df-bcebb3e3a174,William Matias,william.matias@hotmail.com,Zimbabué,Celulares,Google Pixel 6,699.0,2,1398.0
245,2024-07-24 00:43:32,7a3a3be2-6a33-4d77-bddb-d79f7aa63b73,Antonina Armellini,antonina.armellini@gmail.com,Antartide (territori a sud del 60° parallelo),Celulares,Xiaomi 12,599.0,5,2995.0
246,2020-09-19 18:17:36,95c7bdd6-3d09-44c4-82cd-9045d77f0a04,Pía Raya Romero,pía.romero@yahoo.com,Vanuatu,Celulares,OnePlus 10 Pro,750.0,3,2250.0
247,2023-09-26 19:43:22,be2301ab-ae13-4bb5-939b-c5b5ddfefdb1,Lucy Le Brunet,lucy.brunet@outlook.com,France,Acessórios,Protetor de tela de vidro,10.0,3,30.0
248,2022-03-20 19:53:47,8e3d2a70-80b1-4431-a2db-5c3c46d2b6e0,Nathalie-Geneviève Garnier,nathalie-geneviève.garnier@outlook.com,Arabie saoudite,Acessórios,Carregador USB-C,25.0,2,50.0
249,2023-08-31 06:30:27,f70af145-77db-419d-8311-1c7c560bbfb7,Фёкла Николаевна Дорофеева,фёкла.дорофеева@gmail.com,Албания,Acessórios,Fone de Ouvido Bluetooth,50.0,2,100.0
250,2021-03-26 10:25:00,d9630449-1a8d-4ffb-85ec-5285ffebdc3b,Marthe Briand,marthe.briand@gmail.com,Soudan,Celulares,Xiaomi 12,599.0,3,1797.0
251,2019-01-16 08:24:20,47363203-41d1-4451-b0cc-8f3ae539b0fa,Felicitas Henk MBA.,felicitas.mba.@gmail.com,Bahamas,Acessórios,Smartwatch,150.0,1,150.0
252,2024-10-29 08:57:37,b677f751-8ab4-45cb-8604-7cb8ce25348b,Marianela Rosario Batalla Carnero,marianela.carnero@yahoo.com,Vanuatu,Acessórios,Smartwatch,150.0,3,450.0
253,2022-05-14 05:25:16,3f628c2f-1739-4df5-bb2a-c3a2baf6570c,André Leclercq,andré.leclercq@outlook.com,Costa Rica,Celulares,OnePlus 10 Pro,750.0,3,2250.0
254,2020-12-16 21:51:29,0f4caa1c-0f5a-4d36-bc91-8a943e64554b,Маргарита Геннадьевна Громова,маргарита.громова@hotmail.com,Гамбия,Acessórios,Fone de Ouvido Bluetooth,50.0,4,200.0
255,2022-04-10 14:53:41,c134bac0-b27d-4f16-9497-5c012543c71d,Sonia Lollobrigida,sonia.lollobrigida@yahoo.com,Porto Rico,Celulares,Google Pixel 6,699.0,3,2097.0
256,2024-11-01 12:34:59,7614631e-c909-429f-a6a5-d9a6a777f164,Hans-Joachim Eimer,hans-joachim.eimer@gmail.com,Papua-Neuguinea,Celulares,Xiaomi 12,599.0,1,599.0
257,2020-01-18 05:08:42,d6b738d4-3b5a-4e7b-a4b2-b02df91c737f,Julia Vieira,julia.vieira@hotmail.com,Polinésia Francesa,Celulares,iPhone 13,850.0,5,4250.0
258,2022-03-08 04:00:42,0a3dbb2e-ddd5-47d1-8bb8-f71e248dfad4,Charles-Hugues Pelletier,charles-hugues.pelletier@outlook.com,Guinée,Acessórios,Smartwatch,150.0,3,450.0
259,2019-07-12 00:22:12,c4bec644-e272-4476-9b79-3dbd86068409,Maurice Valentin,maurice.valentin@gmail.com,Fidji (République des),Celulares,iPhone 13,850.0,4,3400.0
260,2024-04-01 04:21:38,689fe399-e855-4ad1-8861-465b2d20b791,Fabio Majorana,fabio.majorana@outlook.com,Madagascar,Celulares,Google Pixel 6,699.0,2,1398.0
261,2024-04-23 00:37:21,00923db7-cced-49e5-abf6-d9a4ed56afe9,Dott. Ettore Zabarella,dott..zabarella@yahoo.com,Israele,Acessórios,Smartwatch,150.0,4,600.0
262,2024-09-15 11:53:36,2921ffa8-6a13-422a-a5ee-2a1550c2a0d4,Arnaude du Raynaud,arnaude.raynaud@hotmail.com,Guadeloupe,Celulares,Google Pixel 6,699.0,1,699.0
263,2022-03-05 04:21:22,3f628c2f-1739-4df5-bb2a-c3a2baf6570c,André Leclercq,andré.leclercq@outlook.com,Costa Rica,Acessórios,Fone de Ouvido Bluetooth,50.0,4,200.0
264,2023-08-02 08:41:49,9324fd47-4261-4f73-8e74-a3cac6127a2e,Reni Schuchhardt,reni.schuchhardt@outlook.com,Suriname,Acessórios,Power Bank 10000mAh,30.0,3,90.0
265,2023-03-05 19:42:39,2ec54ace-8dd2-4e8f-a32d-1b91bb98bc04,Dott. Annetta Castioni,dott..castioni@hotmail.com,Palestina,Acessórios,Capa de Silicone,15.0,5,75.0
266,2022-09-04 00:19:22,1f19de5e-5592-47e8-9456-651f50e805fc,Dionisio Goicoechea Cañellas,dionisio.cañellas@outlook.com,Vanuatu,Acessórios,Smartwatch,150.0,3,450.0
267,2019-11-16 02:35:28,42cf8cf1-29a7-45b7-ad5b-cc9ff7bc4c43,Stacy Gilbert,stacy.gilbert@gmail.com,Saint Martin,Acessórios,Smartwatch,150.0,4,600.0
268,2020-06-12 22:35:08,00923db7-cced-49e5-abf6-d9a4ed56afe9,Dott. Ettore Zabarella,dott..zabarella@yahoo.com,Israele,Celulares,Google Pixel 6,699.0,2,1398.0
269,2023-09-18 05:11:29,6b48bd48-a303-4228-a878-7f2fa3b3411f,Univ.Prof. Aloisia Scheibe B.Sc.,univ.prof..b.sc.@yahoo.com,Kroatien,Celulares,Samsung Galaxy S22,799.0,5,3995.0
270,2023-05-17 05:56:39,cf7e4c13-4f71-4166-9281-49e341d695d3,Семенов Семен Терентьевич,семенов.терентьевич@hotmail.com,Буркина-Фасо,Acessórios,Protetor de tela de vidro,10.0,1,10.0
271,2024-03-27 18:38:02,2ba4cf89-ed00-4e0e-862b-7771135cb475,Aimee Ward,aimee.ward@yahoo.com,Guyana,Celulares,Google Pixel 6,699.0,1,699.0
272,2019-12-14 04:40:47,7a697f84-5572-42fa-bfbd-714835c93663,Nuno de Baptista,nuno.baptista@outlook.com,São Vicente e Granadinas,Celulares,Samsung Galaxy S22,799.0,2,1598.0
